key,npz_path,lang
channel_1_6kBxbyahcEc_en_19,./preprocessed_segments/channel_1_6kBxbyahcEc_en_19.npz,en
channel_1_6kBxbyahcEc_en_20,./preprocessed_segments/channel_1_6kBxbyahcEc_en_20.npz,en
channel_1_6kBxbyahcEc_en_21,./preprocessed_segments/channel_1_6kBxbyahcEc_en_21.npz,en
channel_1_6kBxbyahcEc_en_22,./preprocessed_segments/channel_1_6kBxbyahcEc_en_22.npz,en
channel_1_6kBxbyahcEc_en_23,./preprocessed_segments/channel_1_6kBxbyahcEc_en_23.npz,en
channel_1_6kBxbyahcEc_en_24,./preprocessed_segments/channel_1_6kBxbyahcEc_en_24.npz,en
channel_1_6kBxbyahcEc_en_25,./preprocessed_segments/channel_1_6kBxbyahcEc_en_25.npz,en
channel_1_6kBxbyahcEc_en_26,./preprocessed_segments/channel_1_6kBxbyahcEc_en_26.npz,en
channel_1_6kBxbyahcEc_en_27,./preprocessed_segments/channel_1_6kBxbyahcEc_en_27.npz,en
channel_1_6kBxbyahcEc_en_28,./preprocessed_segments/channel_1_6kBxbyahcEc_en_28.npz,en
channel_1_6kBxbyahcEc_en_29,./preprocessed_segments/channel_1_6kBxbyahcEc_en_29.npz,en
channel_1_6kBxbyahcEc_en_30,./preprocessed_segments/channel_1_6kBxbyahcEc_en_30.npz,en
channel_1_6kBxbyahcEc_en_31,./preprocessed_segments/channel_1_6kBxbyahcEc_en_31.npz,en
channel_1_6kBxbyahcEc_en_32,./preprocessed_segments/channel_1_6kBxbyahcEc_en_32.npz,en
channel_1_6kBxbyahcEc_en_33,./preprocessed_segments/channel_1_6kBxbyahcEc_en_33.npz,en
channel_1_6kBxbyahcEc_en_34,./preprocessed_segments/channel_1_6kBxbyahcEc_en_34.npz,en
channel_1_6kBxbyahcEc_en_35,./preprocessed_segments/channel_1_6kBxbyahcEc_en_35.npz,en
channel_1_6kBxbyahcEc_en_36,./preprocessed_segments/channel_1_6kBxbyahcEc_en_36.npz,en
channel_1_6kBxbyahcEc_en_37,./preprocessed_segments/channel_1_6kBxbyahcEc_en_37.npz,en
channel_1_6kBxbyahcEc_en_38,./preprocessed_segments/channel_1_6kBxbyahcEc_en_38.npz,en
channel_1_6kBxbyahcEc_en_39,./preprocessed_segments/channel_1_6kBxbyahcEc_en_39.npz,en
channel_1_6kBxbyahcEc_en_40,./preprocessed_segments/channel_1_6kBxbyahcEc_en_40.npz,en
channel_1_6kBxbyahcEc_en_41,./preprocessed_segments/channel_1_6kBxbyahcEc_en_41.npz,en
channel_1_6kBxbyahcEc_en_42,./preprocessed_segments/channel_1_6kBxbyahcEc_en_42.npz,en
channel_1_6kBxbyahcEc_en_43,./preprocessed_segments/channel_1_6kBxbyahcEc_en_43.npz,en
channel_1_6kBxbyahcEc_en_44,./preprocessed_segments/channel_1_6kBxbyahcEc_en_44.npz,en
channel_1_6kBxbyahcEc_en_45,./preprocessed_segments/channel_1_6kBxbyahcEc_en_45.npz,en
channel_1_6kBxbyahcEc_en_46,./preprocessed_segments/channel_1_6kBxbyahcEc_en_46.npz,en
channel_1_6kBxbyahcEc_en_47,./preprocessed_segments/channel_1_6kBxbyahcEc_en_47.npz,en
channel_1_6kBxbyahcEc_en_48,./preprocessed_segments/channel_1_6kBxbyahcEc_en_48.npz,en
channel_1_6kBxbyahcEc_en_49,./preprocessed_segments/channel_1_6kBxbyahcEc_en_49.npz,en
channel_1_6kBxbyahcEc_en_50,./preprocessed_segments/channel_1_6kBxbyahcEc_en_50.npz,en
channel_1_6kBxbyahcEc_en_51,./preprocessed_segments/channel_1_6kBxbyahcEc_en_51.npz,en
channel_1_6kBxbyahcEc_en_52,./preprocessed_segments/channel_1_6kBxbyahcEc_en_52.npz,en
channel_1_6kBxbyahcEc_en_53,./preprocessed_segments/channel_1_6kBxbyahcEc_en_53.npz,en
channel_1_6kBxbyahcEc_en_54,./preprocessed_segments/channel_1_6kBxbyahcEc_en_54.npz,en
channel_1_6kBxbyahcEc_en_55,./preprocessed_segments/channel_1_6kBxbyahcEc_en_55.npz,en
channel_1_6kBxbyahcEc_en_56,./preprocessed_segments/channel_1_6kBxbyahcEc_en_56.npz,en
channel_1_6kBxbyahcEc_en_57,./preprocessed_segments/channel_1_6kBxbyahcEc_en_57.npz,en
channel_1_6kBxbyahcEc_en_58,./preprocessed_segments/channel_1_6kBxbyahcEc_en_58.npz,en
channel_1_6kBxbyahcEc_en_59,./preprocessed_segments/channel_1_6kBxbyahcEc_en_59.npz,en
channel_1_6kBxbyahcEc_en_60,./preprocessed_segments/channel_1_6kBxbyahcEc_en_60.npz,en
channel_1_6kBxbyahcEc_en_61,./preprocessed_segments/channel_1_6kBxbyahcEc_en_61.npz,en
channel_1_6kBxbyahcEc_en_62,./preprocessed_segments/channel_1_6kBxbyahcEc_en_62.npz,en
channel_1_6kBxbyahcEc_en_63,./preprocessed_segments/channel_1_6kBxbyahcEc_en_63.npz,en
channel_1_6kBxbyahcEc_en_64,./preprocessed_segments/channel_1_6kBxbyahcEc_en_64.npz,en
channel_1_6kBxbyahcEc_en_65,./preprocessed_segments/channel_1_6kBxbyahcEc_en_65.npz,en
channel_1_6kBxbyahcEc_en_66,./preprocessed_segments/channel_1_6kBxbyahcEc_en_66.npz,en
channel_1_6kBxbyahcEc_en_67,./preprocessed_segments/channel_1_6kBxbyahcEc_en_67.npz,en
channel_1_6kBxbyahcEc_en_68,./preprocessed_segments/channel_1_6kBxbyahcEc_en_68.npz,en
channel_1_6kBxbyahcEc_en_69,./preprocessed_segments/channel_1_6kBxbyahcEc_en_69.npz,en
channel_1_6kBxbyahcEc_en_70,./preprocessed_segments/channel_1_6kBxbyahcEc_en_70.npz,en
channel_1_6kBxbyahcEc_en_71,./preprocessed_segments/channel_1_6kBxbyahcEc_en_71.npz,en
channel_1_6kBxbyahcEc_en_72,./preprocessed_segments/channel_1_6kBxbyahcEc_en_72.npz,en
channel_1_6kBxbyahcEc_en_73,./preprocessed_segments/channel_1_6kBxbyahcEc_en_73.npz,en
channel_1_6kBxbyahcEc_en_74,./preprocessed_segments/channel_1_6kBxbyahcEc_en_74.npz,en
channel_1_6kBxbyahcEc_en_75,./preprocessed_segments/channel_1_6kBxbyahcEc_en_75.npz,en
channel_1_6kBxbyahcEc_en_76,./preprocessed_segments/channel_1_6kBxbyahcEc_en_76.npz,en
channel_1_6kBxbyahcEc_en_77,./preprocessed_segments/channel_1_6kBxbyahcEc_en_77.npz,en
channel_1_6kBxbyahcEc_en_78,./preprocessed_segments/channel_1_6kBxbyahcEc_en_78.npz,en
channel_1_6kBxbyahcEc_en_79,./preprocessed_segments/channel_1_6kBxbyahcEc_en_79.npz,en
channel_1_6kBxbyahcEc_en_80,./preprocessed_segments/channel_1_6kBxbyahcEc_en_80.npz,en
channel_1_6kBxbyahcEc_en_81,./preprocessed_segments/channel_1_6kBxbyahcEc_en_81.npz,en
channel_1_6kBxbyahcEc_en_82,./preprocessed_segments/channel_1_6kBxbyahcEc_en_82.npz,en
channel_1_6kBxbyahcEc_en_83,./preprocessed_segments/channel_1_6kBxbyahcEc_en_83.npz,en
channel_1_6kBxbyahcEc_en_84,./preprocessed_segments/channel_1_6kBxbyahcEc_en_84.npz,en
channel_1_6kBxbyahcEc_en_85,./preprocessed_segments/channel_1_6kBxbyahcEc_en_85.npz,en
channel_1_6kBxbyahcEc_en_86,./preprocessed_segments/channel_1_6kBxbyahcEc_en_86.npz,en
channel_1_6kBxbyahcEc_en_87,./preprocessed_segments/channel_1_6kBxbyahcEc_en_87.npz,en
channel_1_6kBxbyahcEc_en_88,./preprocessed_segments/channel_1_6kBxbyahcEc_en_88.npz,en
channel_1_6kBxbyahcEc_en_89,./preprocessed_segments/channel_1_6kBxbyahcEc_en_89.npz,en
channel_1_6kBxbyahcEc_en_90,./preprocessed_segments/channel_1_6kBxbyahcEc_en_90.npz,en
channel_1_6kBxbyahcEc_en_91,./preprocessed_segments/channel_1_6kBxbyahcEc_en_91.npz,en
channel_1_6kBxbyahcEc_en_92,./preprocessed_segments/channel_1_6kBxbyahcEc_en_92.npz,en
channel_1_6kBxbyahcEc_en_93,./preprocessed_segments/channel_1_6kBxbyahcEc_en_93.npz,en
channel_1_6kBxbyahcEc_en_94,./preprocessed_segments/channel_1_6kBxbyahcEc_en_94.npz,en
channel_1_6kBxbyahcEc_en_95,./preprocessed_segments/channel_1_6kBxbyahcEc_en_95.npz,en
channel_1_6kBxbyahcEc_en_96,./preprocessed_segments/channel_1_6kBxbyahcEc_en_96.npz,en
channel_1_6kBxbyahcEc_en_97,./preprocessed_segments/channel_1_6kBxbyahcEc_en_97.npz,en
channel_1_6kBxbyahcEc_en_98,./preprocessed_segments/channel_1_6kBxbyahcEc_en_98.npz,en
channel_1_6kBxbyahcEc_en_99,./preprocessed_segments/channel_1_6kBxbyahcEc_en_99.npz,en
channel_1_6kBxbyahcEc_en_100,./preprocessed_segments/channel_1_6kBxbyahcEc_en_100.npz,en
channel_1_6kBxbyahcEc_en_101,./preprocessed_segments/channel_1_6kBxbyahcEc_en_101.npz,en
channel_1_6kBxbyahcEc_en_102,./preprocessed_segments/channel_1_6kBxbyahcEc_en_102.npz,en
channel_1_6kBxbyahcEc_en_103,./preprocessed_segments/channel_1_6kBxbyahcEc_en_103.npz,en
channel_1_6kBxbyahcEc_en_104,./preprocessed_segments/channel_1_6kBxbyahcEc_en_104.npz,en
channel_1_6kBxbyahcEc_en_105,./preprocessed_segments/channel_1_6kBxbyahcEc_en_105.npz,en
channel_1_6kBxbyahcEc_en_106,./preprocessed_segments/channel_1_6kBxbyahcEc_en_106.npz,en
channel_1_6kBxbyahcEc_en_107,./preprocessed_segments/channel_1_6kBxbyahcEc_en_107.npz,en
channel_1_6kBxbyahcEc_en_108,./preprocessed_segments/channel_1_6kBxbyahcEc_en_108.npz,en
channel_1_6kBxbyahcEc_en_109,./preprocessed_segments/channel_1_6kBxbyahcEc_en_109.npz,en
channel_1_6kBxbyahcEc_en_110,./preprocessed_segments/channel_1_6kBxbyahcEc_en_110.npz,en
channel_1_6kBxbyahcEc_en_111,./preprocessed_segments/channel_1_6kBxbyahcEc_en_111.npz,en
channel_1_6kBxbyahcEc_en_112,./preprocessed_segments/channel_1_6kBxbyahcEc_en_112.npz,en
channel_1_6kBxbyahcEc_en_113,./preprocessed_segments/channel_1_6kBxbyahcEc_en_113.npz,en
channel_1_6kBxbyahcEc_en_114,./preprocessed_segments/channel_1_6kBxbyahcEc_en_114.npz,en
channel_1_6kBxbyahcEc_en_115,./preprocessed_segments/channel_1_6kBxbyahcEc_en_115.npz,en
channel_1_6kBxbyahcEc_en_116,./preprocessed_segments/channel_1_6kBxbyahcEc_en_116.npz,en
channel_1_6kBxbyahcEc_en_117,./preprocessed_segments/channel_1_6kBxbyahcEc_en_117.npz,en
channel_1_6kBxbyahcEc_en_118,./preprocessed_segments/channel_1_6kBxbyahcEc_en_118.npz,en
channel_1_6kBxbyahcEc_en_119,./preprocessed_segments/channel_1_6kBxbyahcEc_en_119.npz,en
channel_1_6kBxbyahcEc_en_120,./preprocessed_segments/channel_1_6kBxbyahcEc_en_120.npz,en
channel_1_6kBxbyahcEc_en_121,./preprocessed_segments/channel_1_6kBxbyahcEc_en_121.npz,en
channel_1_6kBxbyahcEc_en_122,./preprocessed_segments/channel_1_6kBxbyahcEc_en_122.npz,en
channel_1_6kBxbyahcEc_en_123,./preprocessed_segments/channel_1_6kBxbyahcEc_en_123.npz,en
channel_1_6kBxbyahcEc_en_124,./preprocessed_segments/channel_1_6kBxbyahcEc_en_124.npz,en
channel_1_6kBxbyahcEc_en_125,./preprocessed_segments/channel_1_6kBxbyahcEc_en_125.npz,en
channel_1_6kBxbyahcEc_en_126,./preprocessed_segments/channel_1_6kBxbyahcEc_en_126.npz,en
channel_1_6kBxbyahcEc_en_127,./preprocessed_segments/channel_1_6kBxbyahcEc_en_127.npz,en
channel_1_6kBxbyahcEc_en_128,./preprocessed_segments/channel_1_6kBxbyahcEc_en_128.npz,en
channel_1_6kBxbyahcEc_en_129,./preprocessed_segments/channel_1_6kBxbyahcEc_en_129.npz,en
channel_1_6kBxbyahcEc_en_130,./preprocessed_segments/channel_1_6kBxbyahcEc_en_130.npz,en
channel_1_6kBxbyahcEc_en_131,./preprocessed_segments/channel_1_6kBxbyahcEc_en_131.npz,en
channel_1_6kBxbyahcEc_en_132,./preprocessed_segments/channel_1_6kBxbyahcEc_en_132.npz,en
channel_1_6kBxbyahcEc_en_133,./preprocessed_segments/channel_1_6kBxbyahcEc_en_133.npz,en
channel_1_6kBxbyahcEc_en_134,./preprocessed_segments/channel_1_6kBxbyahcEc_en_134.npz,en
channel_1_6kBxbyahcEc_en_135,./preprocessed_segments/channel_1_6kBxbyahcEc_en_135.npz,en
channel_1_6kBxbyahcEc_en_136,./preprocessed_segments/channel_1_6kBxbyahcEc_en_136.npz,en
channel_1_6kBxbyahcEc_en_137,./preprocessed_segments/channel_1_6kBxbyahcEc_en_137.npz,en
channel_1_6kBxbyahcEc_en_138,./preprocessed_segments/channel_1_6kBxbyahcEc_en_138.npz,en
channel_1_6kBxbyahcEc_en_139,./preprocessed_segments/channel_1_6kBxbyahcEc_en_139.npz,en
channel_1_6kBxbyahcEc_en_140,./preprocessed_segments/channel_1_6kBxbyahcEc_en_140.npz,en
channel_1_6kBxbyahcEc_en_141,./preprocessed_segments/channel_1_6kBxbyahcEc_en_141.npz,en
channel_1_6kBxbyahcEc_en_142,./preprocessed_segments/channel_1_6kBxbyahcEc_en_142.npz,en
channel_1_6kBxbyahcEc_en_143,./preprocessed_segments/channel_1_6kBxbyahcEc_en_143.npz,en
channel_1_6kBxbyahcEc_en_144,./preprocessed_segments/channel_1_6kBxbyahcEc_en_144.npz,en
channel_1_6kBxbyahcEc_en_145,./preprocessed_segments/channel_1_6kBxbyahcEc_en_145.npz,en
channel_1_6kBxbyahcEc_en_146,./preprocessed_segments/channel_1_6kBxbyahcEc_en_146.npz,en
channel_1_6kBxbyahcEc_en_147,./preprocessed_segments/channel_1_6kBxbyahcEc_en_147.npz,en
channel_1_6kBxbyahcEc_en_148,./preprocessed_segments/channel_1_6kBxbyahcEc_en_148.npz,en
channel_1_6kBxbyahcEc_en_149,./preprocessed_segments/channel_1_6kBxbyahcEc_en_149.npz,en
channel_1_6kBxbyahcEc_en_150,./preprocessed_segments/channel_1_6kBxbyahcEc_en_150.npz,en
channel_1_6kBxbyahcEc_en_151,./preprocessed_segments/channel_1_6kBxbyahcEc_en_151.npz,en
channel_1_6kBxbyahcEc_en_152,./preprocessed_segments/channel_1_6kBxbyahcEc_en_152.npz,en
channel_1_6kBxbyahcEc_en_153,./preprocessed_segments/channel_1_6kBxbyahcEc_en_153.npz,en
channel_1_6kBxbyahcEc_en_154,./preprocessed_segments/channel_1_6kBxbyahcEc_en_154.npz,en
channel_1_6kBxbyahcEc_en_155,./preprocessed_segments/channel_1_6kBxbyahcEc_en_155.npz,en
channel_1_6kBxbyahcEc_en_156,./preprocessed_segments/channel_1_6kBxbyahcEc_en_156.npz,en
channel_1_6kBxbyahcEc_en_157,./preprocessed_segments/channel_1_6kBxbyahcEc_en_157.npz,en
channel_1_6kBxbyahcEc_en_158,./preprocessed_segments/channel_1_6kBxbyahcEc_en_158.npz,en
channel_1_6kBxbyahcEc_en_159,./preprocessed_segments/channel_1_6kBxbyahcEc_en_159.npz,en
channel_1_6kBxbyahcEc_en_160,./preprocessed_segments/channel_1_6kBxbyahcEc_en_160.npz,en
channel_1_6kBxbyahcEc_en_161,./preprocessed_segments/channel_1_6kBxbyahcEc_en_161.npz,en
channel_1_6kBxbyahcEc_en_162,./preprocessed_segments/channel_1_6kBxbyahcEc_en_162.npz,en
channel_1_6kBxbyahcEc_en_163,./preprocessed_segments/channel_1_6kBxbyahcEc_en_163.npz,en
channel_1_6kBxbyahcEc_en_164,./preprocessed_segments/channel_1_6kBxbyahcEc_en_164.npz,en
channel_1_6kBxbyahcEc_en_165,./preprocessed_segments/channel_1_6kBxbyahcEc_en_165.npz,en
channel_1_6kBxbyahcEc_en_166,./preprocessed_segments/channel_1_6kBxbyahcEc_en_166.npz,en
channel_1_6kBxbyahcEc_en_167,./preprocessed_segments/channel_1_6kBxbyahcEc_en_167.npz,en
channel_1_6kBxbyahcEc_en_168,./preprocessed_segments/channel_1_6kBxbyahcEc_en_168.npz,en
channel_1_6kBxbyahcEc_en_169,./preprocessed_segments/channel_1_6kBxbyahcEc_en_169.npz,en
channel_1_6kBxbyahcEc_en_170,./preprocessed_segments/channel_1_6kBxbyahcEc_en_170.npz,en
channel_1_6kBxbyahcEc_en_171,./preprocessed_segments/channel_1_6kBxbyahcEc_en_171.npz,en
channel_1_6kBxbyahcEc_en_172,./preprocessed_segments/channel_1_6kBxbyahcEc_en_172.npz,en
channel_1_6kBxbyahcEc_en_173,./preprocessed_segments/channel_1_6kBxbyahcEc_en_173.npz,en
channel_1_6kBxbyahcEc_en_174,./preprocessed_segments/channel_1_6kBxbyahcEc_en_174.npz,en
channel_1_6kBxbyahcEc_en_175,./preprocessed_segments/channel_1_6kBxbyahcEc_en_175.npz,en
channel_1_6kBxbyahcEc_en_176,./preprocessed_segments/channel_1_6kBxbyahcEc_en_176.npz,en
channel_1_6kBxbyahcEc_en_177,./preprocessed_segments/channel_1_6kBxbyahcEc_en_177.npz,en
channel_1_6kBxbyahcEc_en_178,./preprocessed_segments/channel_1_6kBxbyahcEc_en_178.npz,en
channel_1_6kBxbyahcEc_en_179,./preprocessed_segments/channel_1_6kBxbyahcEc_en_179.npz,en
channel_1_6kBxbyahcEc_en_180,./preprocessed_segments/channel_1_6kBxbyahcEc_en_180.npz,en
channel_1_6kBxbyahcEc_en_181,./preprocessed_segments/channel_1_6kBxbyahcEc_en_181.npz,en
channel_1_6kBxbyahcEc_en_182,./preprocessed_segments/channel_1_6kBxbyahcEc_en_182.npz,en
channel_1_6kBxbyahcEc_en_183,./preprocessed_segments/channel_1_6kBxbyahcEc_en_183.npz,en
channel_1_6kBxbyahcEc_en_184,./preprocessed_segments/channel_1_6kBxbyahcEc_en_184.npz,en
channel_1_6kBxbyahcEc_en_185,./preprocessed_segments/channel_1_6kBxbyahcEc_en_185.npz,en
channel_1_6kBxbyahcEc_en_186,./preprocessed_segments/channel_1_6kBxbyahcEc_en_186.npz,en
channel_1_6kBxbyahcEc_en_187,./preprocessed_segments/channel_1_6kBxbyahcEc_en_187.npz,en
channel_1_6kBxbyahcEc_en_188,./preprocessed_segments/channel_1_6kBxbyahcEc_en_188.npz,en
channel_1_6kBxbyahcEc_en_189,./preprocessed_segments/channel_1_6kBxbyahcEc_en_189.npz,en
channel_1_6kBxbyahcEc_en_190,./preprocessed_segments/channel_1_6kBxbyahcEc_en_190.npz,en
channel_1_6kBxbyahcEc_en_191,./preprocessed_segments/channel_1_6kBxbyahcEc_en_191.npz,en
channel_1_6kBxbyahcEc_en_192,./preprocessed_segments/channel_1_6kBxbyahcEc_en_192.npz,en
channel_1_6kBxbyahcEc_en_193,./preprocessed_segments/channel_1_6kBxbyahcEc_en_193.npz,en
channel_1_6kBxbyahcEc_en_194,./preprocessed_segments/channel_1_6kBxbyahcEc_en_194.npz,en
channel_1_6kBxbyahcEc_en_195,./preprocessed_segments/channel_1_6kBxbyahcEc_en_195.npz,en
channel_1_6kBxbyahcEc_en_196,./preprocessed_segments/channel_1_6kBxbyahcEc_en_196.npz,en
channel_1_6kBxbyahcEc_en_197,./preprocessed_segments/channel_1_6kBxbyahcEc_en_197.npz,en
channel_1_6kBxbyahcEc_en_198,./preprocessed_segments/channel_1_6kBxbyahcEc_en_198.npz,en
channel_1_6kBxbyahcEc_en_199,./preprocessed_segments/channel_1_6kBxbyahcEc_en_199.npz,en
channel_1_6kBxbyahcEc_en_200,./preprocessed_segments/channel_1_6kBxbyahcEc_en_200.npz,en
channel_1_6kBxbyahcEc_en_201,./preprocessed_segments/channel_1_6kBxbyahcEc_en_201.npz,en
channel_1_6kBxbyahcEc_en_202,./preprocessed_segments/channel_1_6kBxbyahcEc_en_202.npz,en
channel_1_6kBxbyahcEc_en_203,./preprocessed_segments/channel_1_6kBxbyahcEc_en_203.npz,en
channel_1_6kBxbyahcEc_en_204,./preprocessed_segments/channel_1_6kBxbyahcEc_en_204.npz,en
channel_1_6kBxbyahcEc_en_205,./preprocessed_segments/channel_1_6kBxbyahcEc_en_205.npz,en
channel_1_6kBxbyahcEc_en_206,./preprocessed_segments/channel_1_6kBxbyahcEc_en_206.npz,en
channel_1_6kBxbyahcEc_en_207,./preprocessed_segments/channel_1_6kBxbyahcEc_en_207.npz,en
channel_1_6kBxbyahcEc_en_208,./preprocessed_segments/channel_1_6kBxbyahcEc_en_208.npz,en
channel_1_6kBxbyahcEc_en_209,./preprocessed_segments/channel_1_6kBxbyahcEc_en_209.npz,en
channel_1_6kBxbyahcEc_en_210,./preprocessed_segments/channel_1_6kBxbyahcEc_en_210.npz,en
channel_1_6kBxbyahcEc_en_211,./preprocessed_segments/channel_1_6kBxbyahcEc_en_211.npz,en
channel_1_6kBxbyahcEc_en_212,./preprocessed_segments/channel_1_6kBxbyahcEc_en_212.npz,en
channel_1_6kBxbyahcEc_en_213,./preprocessed_segments/channel_1_6kBxbyahcEc_en_213.npz,en
channel_1_6kBxbyahcEc_en_214,./preprocessed_segments/channel_1_6kBxbyahcEc_en_214.npz,en
channel_1_6kBxbyahcEc_en_215,./preprocessed_segments/channel_1_6kBxbyahcEc_en_215.npz,en
channel_1_6kBxbyahcEc_en_216,./preprocessed_segments/channel_1_6kBxbyahcEc_en_216.npz,en
channel_1_6kBxbyahcEc_en_217,./preprocessed_segments/channel_1_6kBxbyahcEc_en_217.npz,en
channel_1_6kBxbyahcEc_en_218,./preprocessed_segments/channel_1_6kBxbyahcEc_en_218.npz,en
channel_1_6kBxbyahcEc_en_219,./preprocessed_segments/channel_1_6kBxbyahcEc_en_219.npz,en
channel_1_6kBxbyahcEc_en_220,./preprocessed_segments/channel_1_6kBxbyahcEc_en_220.npz,en
channel_1_6kBxbyahcEc_en_221,./preprocessed_segments/channel_1_6kBxbyahcEc_en_221.npz,en
channel_1_6kBxbyahcEc_en_222,./preprocessed_segments/channel_1_6kBxbyahcEc_en_222.npz,en
channel_1_6kBxbyahcEc_en_223,./preprocessed_segments/channel_1_6kBxbyahcEc_en_223.npz,en
channel_1_6kBxbyahcEc_en_224,./preprocessed_segments/channel_1_6kBxbyahcEc_en_224.npz,en
channel_1_6kBxbyahcEc_en_225,./preprocessed_segments/channel_1_6kBxbyahcEc_en_225.npz,en
channel_1_6kBxbyahcEc_en_226,./preprocessed_segments/channel_1_6kBxbyahcEc_en_226.npz,en
channel_1_6kBxbyahcEc_en_227,./preprocessed_segments/channel_1_6kBxbyahcEc_en_227.npz,en
channel_1_6kBxbyahcEc_en_228,./preprocessed_segments/channel_1_6kBxbyahcEc_en_228.npz,en
channel_1_6kBxbyahcEc_en_229,./preprocessed_segments/channel_1_6kBxbyahcEc_en_229.npz,en
channel_1_6kBxbyahcEc_en_230,./preprocessed_segments/channel_1_6kBxbyahcEc_en_230.npz,en
channel_1_6kBxbyahcEc_en_231,./preprocessed_segments/channel_1_6kBxbyahcEc_en_231.npz,en
channel_1_6kBxbyahcEc_en_232,./preprocessed_segments/channel_1_6kBxbyahcEc_en_232.npz,en
channel_1_6kBxbyahcEc_en_233,./preprocessed_segments/channel_1_6kBxbyahcEc_en_233.npz,en
channel_1_6kBxbyahcEc_en_234,./preprocessed_segments/channel_1_6kBxbyahcEc_en_234.npz,en
channel_1_6kBxbyahcEc_en_235,./preprocessed_segments/channel_1_6kBxbyahcEc_en_235.npz,en
channel_1_6kBxbyahcEc_ja_0,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_0.npz,ja
channel_1_6kBxbyahcEc_ja_1,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_1.npz,ja
channel_1_6kBxbyahcEc_ja_2,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_2.npz,ja
channel_1_6kBxbyahcEc_ja_3,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_3.npz,ja
channel_1_6kBxbyahcEc_ja_4,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_4.npz,ja
channel_1_6kBxbyahcEc_ja_5,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_5.npz,ja
channel_1_6kBxbyahcEc_ja_6,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_6.npz,ja
channel_1_6kBxbyahcEc_ja_7,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_7.npz,ja
channel_1_6kBxbyahcEc_ja_8,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_8.npz,ja
channel_1_6kBxbyahcEc_ja_9,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_9.npz,ja
channel_1_6kBxbyahcEc_ja_10,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_10.npz,ja
channel_1_6kBxbyahcEc_ja_11,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_11.npz,ja
channel_1_6kBxbyahcEc_ja_12,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_12.npz,ja
channel_1_6kBxbyahcEc_ja_13,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_13.npz,ja
channel_1_6kBxbyahcEc_ja_14,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_14.npz,ja
channel_1_6kBxbyahcEc_ja_15,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_15.npz,ja
channel_1_6kBxbyahcEc_ja_16,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_16.npz,ja
channel_1_6kBxbyahcEc_ja_17,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_17.npz,ja
channel_1_6kBxbyahcEc_ja_18,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_18.npz,ja
channel_1_6kBxbyahcEc_ja_19,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_19.npz,ja
channel_1_6kBxbyahcEc_ja_20,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_20.npz,ja
channel_1_6kBxbyahcEc_ja_21,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_21.npz,ja
channel_1_6kBxbyahcEc_ja_22,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_22.npz,ja
channel_1_6kBxbyahcEc_ja_23,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_23.npz,ja
channel_1_6kBxbyahcEc_ja_24,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_24.npz,ja
channel_1_6kBxbyahcEc_ja_25,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_25.npz,ja
channel_1_6kBxbyahcEc_ja_26,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_26.npz,ja
channel_1_6kBxbyahcEc_ja_27,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_27.npz,ja
channel_1_6kBxbyahcEc_ja_28,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_28.npz,ja
channel_1_6kBxbyahcEc_ja_29,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_29.npz,ja
channel_1_6kBxbyahcEc_ja_30,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_30.npz,ja
channel_1_6kBxbyahcEc_ja_31,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_31.npz,ja
channel_1_6kBxbyahcEc_ja_32,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_32.npz,ja
channel_1_6kBxbyahcEc_ja_33,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_33.npz,ja
channel_1_6kBxbyahcEc_ja_34,./preprocessed_segments/channel_1_6kBxbyahcEc_ja_34.npz,ja
